chamber,flux,datetime_start,datetime_end,sum_bubbles_ppm,n_bubbles,flux_duration_hr,air_temp,sur_wat_temp,range,bubbles_per_hr,ppm_per_hr,umol_m2_hr,mmol_m2_hr,pond,date,time,time24
1,597,7/21/24 19:17,7/21/24 20:17,0,0,0.968611111,34.17881356,22.41254237,NA,0,0,0,0,B,7/21/24,19:17:49,19.28333333
1,598,7/21/24 20:28,7/21/24 21:27,0,0,0.968888889,33.53898305,22.53694915,NA,0,0,0,0,B,7/21/24,20:28:10,20.46666667
1,599,7/21/24 21:38,7/21/24 22:38,0,0,0.969444444,31.32627119,23.17940678,NA,0,0,0,0,B,7/21/24,21:38:31,21.63333333
1,600,7/21/24 22:48,7/21/24 23:48,0,0,0.968611111,25.54067797,22.88550847,NA,0,0,0,0,B,7/21/24,22:48:54,22.8
1,601,7/21/24 23:59,7/22/24 0:58,0,0,0.968055556,21.46525424,22.03788136,NA,0,0,0,0,B,7/21/24,23:59:13,23.98333333
1,602,7/22/24 1:09,7/22/24 2:09,0,0,0.968055556,19.88813559,21.21076271,NA,0,0,0,0,B,7/22/24,1:09:31,1.15
1,603,7/22/24 2:19,7/22/24 3:19,0,0,0.968055556,18.81440678,20.40449153,NA,0,0,0,0,B,7/22/24,2:19:49,2.316666667
1,604,7/22/24 3:30,7/22/24 4:29,0,0,0.968055556,17.67966102,19.66016949,NA,0,0,0,0,B,7/22/24,3:30:08,3.5
1,605,7/22/24 4:40,7/22/24 5:39,0,0,0.968333333,17.44915254,19.02,NA,0,0,0,0,B,7/22/24,4:40:26,4.666666667
1,606,7/22/24 5:50,7/22/24 6:50,0,0,0.968055556,17.13474576,18.43728814,NA,0,0,0,0,B,7/22/24,5:50:44,5.833333333
1,607,7/22/24 7:01,7/22/24 8:00,0,0,0.968055556,18.28898305,17.98330508,NA,0,0,0,0,B,7/22/24,7:01:03,7.016666667
1,608,7/22/24 8:11,7/22/24 9:10,0,0,0.968055556,20.8279661,17.81610169,NA,0,0,0,0,B,7/22/24,8:11:21,8.183333333
1,609,7/22/24 9:21,7/22/24 10:21,0,0,0.968055556,23.73644068,18.00059322,NA,0,0,0,0,B,7/22/24,9:21:39,9.35
1,610,7/22/24 10:31,7/22/24 11:31,0,0,0.968888889,27.95338983,18.83533898,NA,0,0,0,0,B,7/22/24,10:31:56,10.51666667
1,611,7/22/24 11:42,7/22/24 12:41,0,0,0.969444444,31.04745763,20.14474576,NA,0,0,0,0,B,7/22/24,11:42:18,11.7
1,612,7/22/24 12:52,7/22/24 13:52,0,0,0.968888889,33.55847458,20.73949153,NA,0,0,0,0,B,7/22/24,12:52:43,12.86666667
1,613,7/22/24 14:03,7/22/24 15:02,0,0,0.968611111,35.46610169,21.5509322,NA,0,0,0,0,B,7/22/24,14:03:03,14.05
1,614,7/22/24 15:13,7/22/24 16:12,0,0,0.968888889,36.11440678,21.23101695,NA,0,0,0,0,B,7/22/24,15:13:24,15.21666667
1,615,7/22/24 16:23,7/22/24 17:23,0,0,0.968888889,36.42457627,22.04279661,NA,0,0,0,0,B,7/22/24,16:23:45,16.38333333
1,616,7/22/24 17:34,7/22/24 18:33,0,0,0.968611111,37.08898305,23.19932203,NA,0,0,0,0,B,7/22/24,17:34:07,17.56666667
1,617,7/22/24 18:44,7/22/24 19:43,0,0,0.968888889,37.35508475,24.76245763,NA,0,0,0,0,B,7/22/24,18:44:27,18.73333333
1,618,7/22/24 19:54,7/22/24 20:54,0,0,0.968888889,33.68220339,24.14389831,NA,0,0,0,0,B,7/22/24,19:54:49,19.9
1,619,7/22/24 21:05,7/22/24 22:04,0,0,0.969166667,31.58983051,25.62889831,NA,0,0,0,0,B,7/22/24,21:05:10,21.08333333
1,620,7/22/24 22:15,7/22/24 23:15,0,0,0.969166667,28.77966102,25.20516949,NA,0,0,0,0,B,7/22/24,22:15:33,22.25
1,621,7/22/24 23:25,7/23/24 0:25,0,0,0.968333333,25.01694915,24.14161017,NA,0,0,0,0,B,7/22/24,23:25:56,23.41666667
1,622,7/23/24 0:36,7/23/24 1:35,0,0,0.967777778,22.48813559,23.06016949,NA,0,0,0,0,B,7/23/24,0:36:15,0.6
1,623,7/23/24 1:46,7/23/24 2:46,0,0,0.968055556,20.60508475,22.1929661,NA,0,0,0,0,B,7/23/24,1:46:33,1.766666667
1,624,7/23/24 2:56,7/23/24 3:56,0,0,0.968055556,19.85169492,21.42525424,NA,0,0,0,0,B,7/23/24,2:56:51,2.933333333
1,625,7/23/24 4:07,7/23/24 5:06,0,0,0.968333333,19.6720339,20.76720339,NA,0,0,0,0,B,7/23/24,4:07:09,4.116666667
1,626,7/23/24 5:17,7/23/24 6:16,0,0,0.968055556,18.55084746,20.12991525,NA,0,0,0,0,B,7/23/24,5:17:27,5.283333333
1,627,7/23/24 6:27,7/23/24 7:27,0,0,0.968055556,18.79491525,19.58432203,NA,0,0,0,0,B,7/23/24,6:27:45,6.45
1,628,7/23/24 7:38,7/23/24 8:37,0,0,0.968333333,21.26779661,19.24737288,NA,0,0,0,0,B,7/23/24,7:38:04,7.633333333
1,629,7/23/24 8:48,7/23/24 9:47,0,0,0.968055556,23.71779661,19.23788136,NA,0,0,0,0,B,7/23/24,8:48:22,8.8
1,630,7/23/24 9:58,7/23/24 10:58,0,0,0.968888889,27.56016949,19.63262712,NA,0,0,0,0,B,7/23/24,9:58:40,9.966666667
1,631,7/23/24 11:09,7/23/24 12:08,0,0,0.969166667,31.5940678,20.72559322,NA,0,0,0,0,B,7/23/24,11:09:02,11.15
1,632,7/23/24 12:19,7/23/24 13:18,0,0,0.968888889,33.44237288,22.09644068,NA,0,0,0,0,B,7/23/24,12:19:25,12.31666667
1,633,7/23/24 13:29,7/23/24 14:29,0,0,0.968611111,34.59322034,23.37008475,NA,0,0,0,0,B,7/23/24,13:29:46,13.48333333
1,634,7/23/24 14:40,7/23/24 15:39,0,0,0.968611111,36.25508475,24.5179661,NA,0,0,0,0,B,7/23/24,14:40:06,14.66666667
1,635,7/23/24 15:50,7/23/24 16:49,0,0,0.968333333,37.60508475,25.49508475,NA,0,0,0,0,B,7/23/24,15:50:27,15.83333333
1,636,7/23/24 17:00,7/23/24 18:00,0,0,0.968611111,36.91016949,26.80754237,NA,0,0,0,0,B,7/23/24,17:00:47,17
1,637,7/23/24 18:11,7/23/24 19:10,0,0,0.968611111,36.79237288,27.2759322,NA,0,0,0,0,B,7/23/24,18:11:07,18.18333333
1,638,7/23/24 19:21,7/23/24 20:21,0,0,0.968888889,35.35169492,27.11864407,NA,0,0,0,0,B,7/23/24,19:21:28,19.35
1,639,7/23/24 20:31,7/23/24 21:31,0,0,0.968611111,33.59745763,26.59813559,NA,0,0,0,0,B,7/23/24,20:31:49,20.51666667
1,640,7/23/24 21:42,7/23/24 22:41,0,0,0.968888889,31.91355932,25.78576271,NA,0,0,0,0,B,7/23/24,21:42:10,21.7
1,641,7/23/24 22:52,7/23/24 23:52,0,0,0.968611111,26.79152542,25.11737288,NA,0,0,0,0,B,7/23/24,22:52:32,22.86666667
1,642,7/24/24 0:02,7/24/24 1:02,0,0,0.967777778,23.6220339,24.25440678,NA,0,0,0,0,B,7/24/24,0:02:53,0.033333333
1,643,7/24/24 1:13,7/24/24 2:12,0,0,0.968333333,22.74152542,23.45169492,NA,0,0,0,0,B,7/24/24,1:13:11,1.216666667
1,644,7/24/24 2:23,7/24/24 3:22,0,0,0.968055556,21.87711864,22.71423729,NA,0,0,0,0,B,7/24/24,2:23:29,2.383333333
1,645,7/24/24 3:33,7/24/24 4:33,0,0,0.968055556,20.80932203,22.05525424,NA,0,0,0,0,B,7/24/24,3:33:47,3.55
1,646,7/24/24 4:44,7/24/24 5:43,0,0,0.968055556,20.33389831,21.40677966,NA,0,0,0,0,B,7/24/24,4:44:05,4.733333333
1,647,7/24/24 5:54,7/24/24 6:53,0,0,0.968055556,19.74067797,20.82559322,NA,0,0,0,0,B,7/24/24,5:54:23,5.9
1,648,7/24/24 7:04,7/24/24 8:04,0,0,0.968055556,21.35,20.37618644,NA,0,0,0,0,B,7/24/24,7:04:42,7.066666667
1,649,7/24/24 8:15,7/24/24 9:14,0,0,0.968055556,23.97881356,20.22974576,NA,0,0,0,0,B,7/24/24,8:15:00,8.25
1,650,7/24/24 9:25,7/24/24 10:24,0,0,0.968888889,27.07966102,20.40584746,NA,0,0,0,0,B,7/24/24,9:25:17,9.416666667
1,651,7/24/24 10:35,7/24/24 11:35,0,0,0.969444444,30.65254237,20.53220339,NA,0,0,0,0,B,7/24/24,10:35:38,10.58333333
1,652,7/24/24 11:46,7/24/24 12:45,0,0,0.968611111,32.71355932,21.11805085,NA,0,0,0,0,B,7/24/24,11:46:01,11.76666667
1,653,7/24/24 12:56,7/24/24 13:55,0,0,0.969444444,32.21016949,21.90932203,NA,0,0,0,0,B,7/24/24,12:56:23,12.93333333
1,654,7/24/24 14:06,7/24/24 15:06,0,0,0.969444444,32.01271186,22.20254237,NA,0,0,0,0,B,7/24/24,14:06:46,14.1
1,655,7/24/24 15:17,7/24/24 16:16,0,0,0.969444444,29.58898305,22.11949153,NA,0,0,0,0,B,7/24/24,15:17:10,15.28333333
1,656,7/24/24 16:27,7/24/24 17:27,0,0,0.968888889,27.44576271,22.28932203,NA,0,0,0,0,B,7/24/24,16:27:33,16.45
1,657,7/24/24 17:37,7/24/24 18:37,0,0,0.968055556,24.54661017,21.74398305,NA,0,0,0,0,B,7/24/24,17:37:54,17.61666667
1,658,7/24/24 18:48,7/24/24 19:47,0,0,0.968055556,23.9720339,21.21881356,NA,0,0,0,0,B,7/24/24,18:48:12,18.8
1,659,7/24/24 19:58,7/24/24 20:57,0,0,0.968055556,23.26525424,20.84025424,NA,0,0,0,0,B,7/24/24,19:58:30,19.96666667
1,660,7/24/24 21:08,7/24/24 22:08,0,0,0.968055556,22.43389831,20.43347458,NA,0,0,0,0,B,7/24/24,21:08:48,21.13333333
1,661,7/24/24 22:19,7/24/24 23:18,0,0,0.968055556,21.06101695,20.04516949,NA,0,0,0,0,B,7/24/24,22:19:06,22.31666667
1,662,7/24/24 23:29,7/25/24 0:28,0,0,0.968055556,20.65254237,19.74076271,NA,0,0,0,0,B,7/24/24,23:29:24,23.48333333
1,663,7/25/24 0:39,7/25/24 1:39,0,0,0.968055556,20.15254237,19.49118644,NA,0,0,0,0,B,7/25/24,0:39:42,0.65
1,664,7/25/24 1:50,7/25/24 2:49,0,0,0.968055556,19.06949153,19.15372881,NA,0,0,0,0,B,7/25/24,1:50:01,1.833333333
1,665,7/25/24 3:00,7/25/24 3:59,0,0,0.968888889,19.06525424,18.90508475,NA,0,0,0,0,B,7/25/24,3:00:19,3
1,666,7/25/24 4:10,7/25/24 5:10,0,0,0.968055556,19.33135593,18.66923729,NA,0,0,0,0,B,7/25/24,4:10:39,4.166666667
1,667,7/25/24 5:20,7/25/24 6:20,0,0,0.968055556,19.43559322,18.44525424,NA,0,0,0,0,B,7/25/24,5:20:57,5.333333333
1,668,7/25/24 6:31,7/25/24 7:30,0,0,0.968055556,19.6220339,18.27864407,NA,0,0,0,0,B,7/25/24,6:31:16,6.516666667
1,669,7/25/24 7:41,7/25/24 8:41,0,0,0.968333333,19.6059322,18.15584746,NA,0,0,0,0,B,7/25/24,7:41:34,7.683333333
1,670,7/25/24 8:51,7/25/24 9:51,0,0,0.968055556,19.27118644,17.98576271,NA,0,0,0,0,B,7/25/24,8:51:52,8.85
1,671,7/25/24 10:02,7/25/24 11:01,0,0,0.968055556,18.85847458,17.80508475,NA,0,0,0,0,B,7/25/24,10:02:11,10.03333333
1,672,7/25/24 11:12,7/25/24 12:11,0,0,0.968055556,18.7279661,17.6570339,NA,0,0,0,0,B,7/25/24,11:12:29,11.2
1,673,7/25/24 12:22,7/25/24 13:22,0,0,0.968055556,18.7,17.49584746,NA,0,0,0,0,B,7/25/24,12:22:48,12.36666667
1,674,7/25/24 13:33,7/25/24 14:32,0,0,0.968055556,18.7779661,17.36720339,NA,0,0,0,0,B,7/25/24,13:33:06,13.55
1,675,7/25/24 14:43,7/25/24 15:42,0,0,0.968055556,19.48813559,17.28991525,NA,0,0,0,0,B,7/25/24,14:43:24,14.71666667
1,676,7/25/24 15:53,7/25/24 16:53,0,0,0.968333333,19.77372881,17.20991525,NA,0,0,0,0,B,7/25/24,15:53:43,15.88333333
1,677,7/25/24 17:04,7/25/24 18:03,0,0,0.968055556,19.22966102,17.25338983,NA,0,0,0,0,B,7/25/24,17:04:01,17.06666667
1,678,7/25/24 18:14,7/25/24 19:13,0,0,0.968055556,19.4220339,17.21313559,NA,0,0,0,0,B,7/25/24,18:14:19,18.23333333
1,679,7/25/24 19:24,7/25/24 20:24,0,0,0.968055556,19.42711864,17.1109322,NA,0,0,0,0,B,7/25/24,19:24:38,19.4
1,680,7/25/24 20:34,7/25/24 21:34,0,0,0.968055556,18.65169492,16.9809322,NA,0,0,0,0,B,7/25/24,20:34:56,20.56666667
1,681,7/25/24 21:45,7/25/24 22:44,0,0,0.968333333,18.34745763,16.69347458,NA,0,0,0,0,B,7/25/24,21:45:15,21.75
1,682,7/25/24 22:55,7/25/24 23:55,0,0,0.968333333,17.78983051,16.47991525,NA,0,0,0,0,B,7/25/24,22:55:33,22.91666667
1,683,7/26/24 0:05,7/26/24 1:05,0,0,0.968055556,16.64152542,16.13466102,NA,0,0,0,0,B,7/26/24,0:05:52,0.083333333
1,684,7/26/24 1:16,7/26/24 2:15,0,0,0.968055556,16.14152542,15.75381356,NA,0,0,0,0,B,7/26/24,1:16:11,1.266666667
1,685,7/26/24 2:26,7/26/24 3:25,0,0,0.968333333,15.96949153,15.42398305,NA,0,0,0,0,B,7/26/24,2:26:30,2.433333333
1,686,7/26/24 3:36,7/26/24 4:36,0,0,0.968055556,15.30762712,15.13932203,NA,0,0,0,0,B,7/26/24,3:36:48,3.6
1,687,7/26/24 4:47,7/26/24 5:46,0,0,0.968333333,15.4059322,14.89635593,NA,0,0,0,0,B,7/26/24,4:47:07,4.783333333
1,688,7/26/24 5:57,7/26/24 6:56,0,0,0.968333333,14.87372881,14.68838983,NA,0,0,0,0,B,7/26/24,5:57:25,5.95
1,689,7/26/24 7:07,7/26/24 8:07,0,0,0.968055556,14.8720339,14.46576271,NA,0,0,0,0,B,7/26/24,7:07:44,7.116666667
1,690,7/26/24 8:18,7/26/24 9:17,0,0,0.968333333,15.44661017,14.31847458,NA,0,0,0,0,B,7/26/24,8:18:03,8.3
1,691,7/26/24 9:28,7/26/24 10:27,0,0,0.968055556,16.35762712,14.26364407,NA,0,0,0,0,B,7/26/24,9:28:21,9.466666667
1,692,7/26/24 10:38,7/26/24 11:38,0,0,0.968333333,16.42542373,14.26618644,NA,0,0,0,0,B,7/26/24,10:38:40,10.63333333
1,693,7/26/24 11:48,7/26/24 12:48,0,0,0.968333333,16.96610169,14.34635593,NA,0,0,0,0,B,7/26/24,11:48:59,11.8
1,694,7/26/24 12:59,7/26/24 13:58,0,0,0.968055556,17.42966102,14.45,NA,0,0,0,0,B,7/26/24,12:59:17,12.98333333
1,695,7/26/24 14:09,7/26/24 14:23,0,0,0.206666667,17.54615385,14.52538462,NA,0,0,0,0,B,7/26/24,14:09:36,14.15
1,696,7/26/24 17:23,7/26/24 17:43,0,0,0.306111111,18.25789474,15.01315789,NA,0,0,0,0,B,7/26/24,17:23:48,17.38333333
1,697,7/26/24 17:54,7/26/24 18:53,0,0,0.968333333,18.27711864,15.07516949,NA,0,0,0,0,B,7/26/24,17:54:00,17.9
1,698,7/26/24 19:04,7/26/24 20:03,0,0,0.968055556,17.36186441,15.06974576,NA,0,0,0,0,B,7/26/24,19:04:18,19.06666667
1,699,7/26/24 20:14,7/26/24 21:14,0,0,0.968055556,16.7279661,15.00669492,NA,0,0,0,0,B,7/26/24,20:14:37,20.23333333
1,700,7/26/24 21:24,7/26/24 22:24,0,0,0.968333333,16.57627119,14.86872881,NA,0,0,0,0,B,7/26/24,21:24:56,21.4
1,701,7/26/24 22:35,7/26/24 23:34,0,0,0.968055556,16.22711864,14.72,NA,0,0,0,0,B,7/26/24,22:35:14,22.58333333
1,702,7/26/24 23:45,7/27/24 0:45,0,0,0.968055556,15.97372881,14.5940678,NA,0,0,0,0,B,7/26/24,23:45:33,23.75
1,703,7/27/24 0:55,7/27/24 1:55,0,0,0.968055556,15.87711864,14.4329661,NA,0,0,0,0,B,7/27/24,0:55:52,0.916666667
1,704,7/27/24 2:06,7/27/24 3:05,0,0,0.968055556,15.91355932,14.30313559,NA,0,0,0,0,B,7/27/24,2:06:10,2.1
1,705,7/27/24 3:16,7/27/24 4:15,0,0,0.968333333,15.66355932,14.15288136,NA,0,0,0,0,B,7/27/24,3:16:29,3.266666667
1,706,7/27/24 4:26,7/27/24 5:26,0,0,0.968333333,15.64661017,14.02567797,NA,0,0,0,0,B,7/27/24,4:26:47,4.433333333
1,707,7/27/24 5:37,7/27/24 6:36,0,0,0.968055556,15.57288136,13.90745763,NA,0,0,0,0,B,7/27/24,5:37:06,5.616666667
1,708,7/27/24 6:47,7/27/24 7:46,0,0,0.968333333,15.50084746,13.80813559,NA,0,0,0,0,B,7/27/24,6:47:25,6.783333333
1,709,7/27/24 7:57,7/27/24 8:57,0,0,0.968055556,15.63983051,13.7020339,NA,0,0,0,0,B,7/27/24,7:57:43,7.95
1,710,7/27/24 9:08,7/27/24 10:07,0,0,0.968333333,15.71101695,13.65313559,NA,0,0,0,0,B,7/27/24,9:08:02,9.133333333
1,711,7/27/24 10:18,7/27/24 11:17,0,0,0.968055556,16.11525424,13.62966102,NA,0,0,0,0,B,7/27/24,10:18:20,10.3
1,712,7/27/24 11:28,7/27/24 12:28,0,0,0.968333333,17.25677966,13.65398305,NA,0,0,0,0,B,7/27/24,11:28:39,11.46666667
1,713,7/27/24 12:38,7/27/24 13:38,0,0,0.968333333,18.09491525,13.81983051,NA,0,0,0,0,B,7/27/24,12:38:58,12.63333333
1,714,7/27/24 13:49,7/27/24 14:48,0,0,0.968055556,18.86610169,14.0520339,NA,0,0,0,0,B,7/27/24,13:49:16,13.81666667
1,715,7/27/24 14:59,7/27/24 15:59,0,0,0.968055556,20.96355932,14.37584746,NA,0,0,0,0,B,7/27/24,14:59:34,14.98333333
1,716,7/27/24 16:09,7/27/24 17:09,0,0,0.968055556,20.67288136,14.75974576,NA,0,0,0,0,B,7/27/24,16:09:53,16.15
1,717,7/27/24 17:20,7/27/24 18:19,0,0,0.968055556,20.23389831,15.20008475,NA,0,0,0,0,B,7/27/24,17:20:11,17.33333333
1,718,7/27/24 18:30,7/27/24 19:29,0,0,0.968055556,20.38644068,15.44847458,NA,0,0,0,0,B,7/27/24,18:30:29,18.5
1,719,7/27/24 19:40,7/27/24 20:40,0,0,0.968055556,19.91864407,15.52347458,NA,0,0,0,0,B,7/27/24,19:40:47,19.66666667
1,720,7/27/24 20:51,7/27/24 21:50,0,0,0.968055556,19.6220339,15.66847458,NA,0,0,0,0,B,7/27/24,20:51:05,20.85
1,721,7/27/24 22:01,7/27/24 23:00,0,0,0.968333333,19.14830508,15.80220339,NA,0,0,0,0,B,7/27/24,22:01:24,22.01666667
1,722,7/27/24 23:11,7/28/24 0:11,0,0,0.968055556,17.86610169,15.65847458,NA,0,0,0,0,B,7/27/24,23:11:42,23.18333333
1,723,7/28/24 0:22,7/28/24 1:21,0,0,0.968333333,17.21779661,15.43194915,NA,0,0,0,0,B,7/28/24,0:22:01,0.366666667
1,724,7/28/24 1:32,7/28/24 2:31,0,0,0.968055556,15.56864407,15.14711864,NA,0,0,0,0,B,7/28/24,1:32:19,1.533333333
1,725,7/28/24 2:42,7/28/24 3:42,0,0,0.968055556,15.21186441,14.90042373,NA,0,0,0,0,B,7/28/24,2:42:38,2.7
1,726,7/28/24 3:52,7/28/24 4:52,0,0,0.968055556,15.58644068,14.67211864,NA,0,0,0,0,B,7/28/24,3:52:56,3.866666667
1,727,7/28/24 5:03,7/28/24 6:02,0,0,0.968333333,15.63983051,14.50618644,NA,0,0,0,0,B,7/28/24,5:03:15,5.05
1,728,7/28/24 6:13,7/28/24 7:13,0,0,0.968055556,15.51610169,14.33898305,NA,0,0,0,0,B,7/28/24,6:13:33,6.216666667
1,729,7/28/24 7:23,7/28/24 8:23,168.7347341,1,0.968055556,15.85567145,14.16057366,NA,1.032998565,174.3027382,2520.412517,2.520412517,B,7/28/24,7:23:52,7.383333333
1,730,7/28/24 8:34,7/28/24 9:33,0,0,0.968333333,16.25677966,14.13584746,NA,0,0,0,0,B,7/28/24,8:34:10,8.566666667
1,731,7/28/24 9:44,7/28/24 10:43,0,0,0.968055556,16.94661017,14.21779661,NA,0,0,0,0,B,7/28/24,9:44:29,9.733333333
1,732,7/28/24 10:54,7/28/24 11:54,0,0,0.968333333,17.20932203,14.29322034,NA,0,0,0,0,B,7/28/24,10:54:48,10.9
1,733,7/28/24 12:05,7/28/24 13:04,0,0,0.968333333,17.4559322,14.28923729,NA,0,0,0,0,B,7/28/24,12:05:07,12.08333333
1,734,7/28/24 13:15,7/28/24 14:14,0,0,0.968055556,18.11355932,14.33762712,NA,0,0,0,0,B,7/28/24,13:15:25,13.25
1,735,7/28/24 14:25,7/28/24 15:25,0,0,0.968333333,19.04067797,14.60822034,NA,0,0,0,0,B,7/28/24,14:25:44,14.41666667
1,736,7/28/24 15:36,7/28/24 16:35,0,0,0.968055556,18.15932203,14.66915254,NA,0,0,0,0,B,7/28/24,15:36:02,15.6
1,737,7/28/24 16:46,7/28/24 17:45,0,0,0.968333333,17.32372881,14.64288136,NA,0,0,0,0,B,7/28/24,16:46:21,16.76666667
1,738,7/28/24 17:56,7/28/24 18:56,0,0,0.968333333,17.2,14.71279661,NA,0,0,0,0,B,7/28/24,17:56:40,17.93333333
1,739,7/28/24 19:06,7/28/24 20:06,0,0,0.968055556,17.13728814,14.65169492,NA,0,0,0,0,B,7/28/24,19:06:58,19.1
1,740,7/28/24 20:17,7/28/24 21:16,0,0,0.968333333,16.63728814,14.51898305,NA,0,0,0,0,B,7/28/24,20:17:17,20.28333333
1,741,7/28/24 21:27,7/28/24 22:27,0,0,0.968055556,16.25254237,14.42305085,NA,0,0,0,0,B,7/28/24,21:27:35,21.45
1,742,7/28/24 22:37,7/28/24 23:37,0,0,0.968055556,15.61440678,14.25338983,NA,0,0,0,0,B,7/28/24,22:37:54,22.61666667
1,743,7/28/24 23:48,7/29/24 0:47,0,0,0.968055556,15.05254237,14.03474576,NA,0,0,0,0,B,7/28/24,23:48:13,23.8
1,744,7/29/24 0:58,7/29/24 1:58,0,0,0.968055556,14.50847458,13.79762712,NA,0,0,0,0,B,7/29/24,0:58:31,0.966666667
1,745,7/29/24 2:08,7/29/24 3:08,0,0,0.968333333,14.15508475,13.56245763,NA,0,0,0,0,B,7/29/24,2:08:49,2.133333333
1,746,7/29/24 3:19,7/29/24 4:18,0,0,0.968055556,13.53050847,13.35177966,NA,0,0,0,0,B,7/29/24,3:19:08,3.316666667
1,747,7/29/24 4:29,7/29/24 5:28,0,0,0.968055556,13.51186441,13.15211864,NA,0,0,0,0,B,7/29/24,4:29:27,4.483333333
1,748,7/29/24 5:39,7/29/24 6:39,0,0,0.968055556,13.60508475,13.00711864,NA,0,0,0,0,B,7/29/24,5:39:45,5.65
1,749,7/29/24 6:50,7/29/24 7:49,0,0,0.968333333,13.95423729,12.87440678,NA,0,0,0,0,B,7/29/24,6:50:04,6.833333333
1,750,7/29/24 8:00,7/29/24 8:59,0,0,0.968055556,14.30423729,12.78610169,NA,0,0,0,0,B,7/29/24,8:00:22,8
1,751,7/29/24 9:10,7/29/24 10:10,0,0,0.968333333,15.82627119,12.80254237,NA,0,0,0,0,B,7/29/24,9:10:41,9.166666667
1,752,7/29/24 10:20,7/29/24 11:20,0,0,0.968055556,18.33813559,12.93042373,NA,0,0,0,0,B,7/29/24,10:20:59,10.33333333
1,753,7/29/24 11:31,7/29/24 12:30,0,0,0.968333333,20.17457627,13.54355932,NA,0,0,0,0,B,7/29/24,11:31:18,11.51666667
1,754,7/29/24 12:41,7/29/24 13:41,0,0,0.968055556,19.45338983,14.61338983,NA,0,0,0,0,B,7/29/24,12:41:36,12.68333333
1,755,7/29/24 13:51,7/29/24 14:51,0,0,0.968333333,19.96949153,15.17822034,NA,0,0,0,0,B,7/29/24,13:51:55,13.85
1,756,7/29/24 15:02,7/29/24 16:01,0,0,0.968055556,21.55254237,15.71144068,NA,0,0,0,0,B,7/29/24,15:02:13,15.03333333
1,757,7/29/24 16:12,7/29/24 17:12,0,0,0.968055556,20.88305085,15.96550847,NA,0,0,0,0,B,7/29/24,16:12:31,16.2
1,758,7/29/24 17:22,7/29/24 18:22,1121.851113,1,0.968055556,21.31046426,16.00595615,H,1.032998565,1158.87059,16446.81216,16.44681216,B,7/29/24,17:22:49,17.36666667
1,759,7/29/24 18:33,7/29/24 19:32,0,0,0.968055556,19.67372881,15.87923729,NA,0,0,0,0,B,7/29/24,18:33:09,18.55
1,760,7/29/24 19:43,7/29/24 20:42,0,0,0.968055556,17.33644068,15.54347458,NA,0,0,0,0,B,7/29/24,19:43:28,19.71666667
1,761,7/29/24 20:53,7/29/24 21:53,0,0,0.968055556,16.8279661,15.10525424,NA,0,0,0,0,B,7/29/24,20:53:47,20.88333333
1,762,7/29/24 22:04,7/29/24 23:03,0,0,0.968333333,16.09322034,14.3320339,NA,0,0,0,0,B,7/29/24,22:04:06,22.06666667
1,763,7/29/24 23:14,7/30/24 0:13,0,0,0.968333333,15.66101695,13.9240678,NA,0,0,0,0,B,7/29/24,23:14:24,23.23333333
1,764,7/30/24 0:24,7/30/24 1:24,0,0,0.968055556,15.16864407,13.67059322,NA,0,0,0,0,B,7/30/24,0:24:43,0.4
1,765,7/30/24 1:35,7/30/24 2:34,0,0,0.968333333,14.53559322,13.43389831,NA,0,0,0,0,B,7/30/24,1:35:02,1.583333333
1,766,7/30/24 2:45,7/30/24 3:44,0,0,0.968333333,13.60423729,13.13372881,NA,0,0,0,0,B,7/30/24,2:45:21,2.75
1,767,7/30/24 3:55,7/30/24 4:55,0,0,0.968055556,13.36694915,12.88932203,NA,0,0,0,0,B,7/30/24,3:55:39,3.916666667
1,768,7/30/24 5:05,7/30/24 6:05,444.8955317,1,0.968055556,12.63957259,12.64597642,NA,1.032998565,459.576446,6720.245935,6.720245935,B,7/30/24,5:05:58,5.083333333
1,769,7/30/24 6:16,7/30/24 7:15,0,0,0.968055556,11.93050847,12.43567797,NA,0,0,0,0,B,7/30/24,6:16:16,6.266666667
1,770,7/30/24 7:26,7/30/24 8:26,0,0,0.968333333,13.41610169,12.22067797,NA,0,0,0,0,B,7/30/24,7:26:35,7.433333333
1,771,7/30/24 8:36,7/30/24 9:36,0,0,0.968055556,15.29745763,12.23644068,NA,0,0,0,0,B,7/30/24,8:36:53,8.6
1,772,7/30/24 9:47,7/30/24 10:46,0,0,0.968055556,17.45762712,12.43101695,NA,0,0,0,0,B,7/30/24,9:47:12,9.783333333
1,773,7/30/24 10:57,7/30/24 11:57,0,0,0.968333333,18.05762712,12.73135593,NA,0,0,0,0,B,7/30/24,10:57:31,10.95
1,774,7/30/24 12:07,7/30/24 13:07,0,0,0.968055556,18.08135593,13.13288136,NA,0,0,0,0,B,7/30/24,12:07:49,12.11666667
1,775,7/30/24 13:18,7/30/24 14:17,0,0,0.968055556,17.50932203,13.23228814,NA,0,0,0,0,B,7/30/24,13:18:08,13.3
1,776,7/30/24 14:28,7/30/24 15:27,0,0,0.968333333,16.53220339,13.41355932,NA,0,0,0,0,B,7/30/24,14:28:27,14.46666667
1,777,7/30/24 15:38,7/30/24 16:38,0,0,0.968055556,16.3779661,13.44754237,NA,0,0,0,0,B,7/30/24,15:38:45,15.63333333
